Unnamed: 0,formation_energy,elem_frac,elem_list,energy,formula,magnetic_moment,spin_index,num_p,num_d,num_f,atomic_rad,atomic_vol,covalent_rad,dipole,eaffinity,num_electrons,Unnamed: 17,elem_in_site_order,elem_by_formula_order,A1,A2,B1,B2,X
141,-2.37973043,"[{Element Cr: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}, {Element Pt: 0.1}]","[Element Cr, Element Si, Element Te, Element Pt]",-47.77848695,Cr1Si2Te6Pt1,2.7435,0,4,10,0,"[130.0, 132.0, 160.0, 139.0]","[7.23, 12.1, 20.5, 9.1]","[122.0, 115.99999999999999, 136.0, 123.0]","[78.4, 37.31, 37.0, 44.0]","[0.6659999999999999, 1.3895211, 1.9708759999999999, 2.128]","[24, 14, 52, 78]",,"['Cr', 'Pt', 'Si', 'Si', 'Te']","['Cr', 'Si', 'Te', 'Pt']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 139.0, 'atomic_vol': 9.1, 'covalent_rad': 123.0, 'dipole': 44.0, 'eaffinity': 2.128, 'num_electrons': 78}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
142,-2.66130949,"[{Element Cr: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}, {Element Rh: 0.1}]","[Element Cr, Element Si, Element Te, Element Rh]",-49.36024172,Cr1Si2Te6Rh1,3.0111,0,4,9,0,"[130.0, 132.0, 160.0, 134.0]","[7.23, 12.1, 20.5, 8.3]","[122.0, 115.99999999999999, 136.0, 125.0]","[78.4, 37.31, 37.0, 58.0]","[0.6659999999999999, 1.3895211, 1.9708759999999999, 1.137]","[24, 14, 52, 45]",,"['Cr', 'Rh', 'Si', 'Si', 'Te']","['Cr', 'Si', 'Te', 'Rh']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 134.0, 'atomic_vol': 8.3, 'covalent_rad': 125.0, 'dipole': 58.0, 'eaffinity': 1.137, 'num_electrons': 45}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
143,-1.081212807,"[{Element Cr: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}, {Element W: 0.1}]","[Element Cr, Element Si, Element Te, Element W]",-53.40694384,Cr1Si2Te6W1,5.8876,0,4,6,0,"[130.0, 132.0, 160.0, 141.0]","[7.23, 12.1, 20.5, 9.53]","[122.0, 115.99999999999999, 136.0, 137.0]","[78.4, 37.31, 37.0, 75.0]","[0.6659999999999999, 1.3895211, 1.9708759999999999, 0.81626]","[24, 14, 52, 74]",,"['Cr', 'W', 'Si', 'Si', 'Te']","['Cr', 'Si', 'Te', 'W']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 141.0, 'atomic_vol': 9.53, 'covalent_rad': 137.0, 'dipole': 75.0, 'eaffinity': 0.81626, 'num_electrons': 74}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
144,-1.17352285,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Au: 0.1}]","[Element Cr, Element Sn, Element Ge, Element Te, Element Au]",-41.57067562,Cr1Sn1Ge1Te6Au1,2.5774,1,4,11,0,"[130.0, 162.0, 137.0, 160.0, 146.0]","[7.23, 16.3, 13.6, 20.5, 10.2]","[122.0, 140.0, 121.0, 136.0, 124.0]","[78.4, 42.4, 39.43, 37.0, 36.1]","[0.6659999999999999, 1.112067, 1.232712, 1.9708759999999999, 2.30863]","[24, 50, 32, 52, 79]",,"['Cr', 'Au', 'Ge', 'Ge', 'Te']","['Cr', 'Sn', 'Ge', 'Te', 'Au']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 146.0, 'atomic_vol': 10.2, 'covalent_rad': 124.0, 'dipole': 36.1, 'eaffinity': 2.30863, 'num_electrons': 79}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
145,-1.92650997,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Ir: 0.1}]","[Element Cr, Element Sn, Element Ge, Element Te, Element Ir]",-47.91367515,Cr1Sn1Ge1Te6Ir1,2.9042,0,4,9,0,"[130.0, 162.0, 137.0, 160.0, 136.0]","[7.23, 16.3, 13.6, 20.5, 8.54]","[122.0, 140.0, 121.0, 136.0, 122.0]","[78.4, 42.4, 39.43, 37.0, 51.0]","[0.6659999999999999, 1.112067, 1.232712, 1.9708759999999999, 1.5638]","[24, 50, 32, 52, 77]",,"['Cr', 'Ir', 'Ge', 'Ge', 'Te']","['Cr', 'Sn', 'Ge', 'Te', 'Ir']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 136.0, 'atomic_vol': 8.54, 'covalent_rad': 122.0, 'dipole': 51.0, 'eaffinity': 1.5638, 'num_electrons': 77}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
146,-0.80750263,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Mo: 0.1}]","[Element Cr, Element Sn, Element Ge, Element Te, Element Mo]",-48.86484092,Cr1Sn1Ge1Te6Mo1,4.7251,0,4,6,0,"[130.0, 162.0, 137.0, 160.0, 139.0]","[7.23, 16.3, 13.6, 20.5, 9.4]","[122.0, 140.0, 121.0, 136.0, 138.0]","[78.4, 42.4, 39.43, 37.0, 72.5]","[0.6659999999999999, 1.112067, 1.232712, 1.9708759999999999, 0.748]","[24, 50, 32, 52, 42]",,"['Cr', 'Mo', 'Ge', 'Ge', 'Te']","['Cr', 'Sn', 'Ge', 'Te', 'Mo']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 139.0, 'atomic_vol': 9.4, 'covalent_rad': 138.0, 'dipole': 72.5, 'eaffinity': 0.748, 'num_electrons': 42}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
147,-0.699310185,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Os: 0.1}]","[Element Cr, Element Sn, Element Ge, Element Te, Element Os]",-49.04243121,Cr1Sn1Ge1Te6Os1,3.3611,0,4,8,0,"[130.0, 162.0, 137.0, 160.0, 135.0]","[7.23, 16.3, 13.6, 20.5, 8.43]","[122.0, 140.0, 121.0, 136.0, 129.0]","[78.4, 42.4, 39.43, 37.0, 57.0]","[0.6659999999999999, 1.112067, 1.232712, 1.9708759999999999, 1.1]","[24, 50, 32, 52, 76]",,"['Cr', 'Os', 'Ge', 'Ge', 'Te']","['Cr', 'Sn', 'Ge', 'Te', 'Os']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 135.0, 'atomic_vol': 8.43, 'covalent_rad': 129.0, 'dipole': 57.0, 'eaffinity': 1.1, 'num_electrons': 76}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
148,-1.75214087,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Pd: 0.1}]","[Element Cr, Element Sn, Element Ge, Element Te, Element Pd]",-44.0580973,Cr1Sn1Ge1Te6Pd1,2.3673,1,4,10,0,"[130.0, 162.0, 137.0, 160.0, 137.0]","[7.23, 16.3, 13.6, 20.5, 8.9]","[122.0, 140.0, 121.0, 136.0, 120.0]","[78.4, 42.4, 39.43, 37.0, 32.0]","[0.6659999999999999, 1.112067, 1.232712, 1.9708759999999999, 0.562]","[24, 50, 32, 52, 46]",,"['Cr', 'Pd', 'Ge', 'Ge', 'Te']","['Cr', 'Sn', 'Ge', 'Te', 'Pd']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 8.9, 'covalent_rad': 120.0, 'dipole': 32.0, 'eaffinity': 0.562, 'num_electrons': 46}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
149,-2.24035265,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Pt: 0.1}]","[Element Cr, Element Sn, Element Ge, Element Te, Element Pt]",-45.42051984,Cr1Sn1Ge1Te6Pt1,2.338,0,4,10,0,"[130.0, 162.0, 137.0, 160.0, 139.0]","[7.23, 16.3, 13.6, 20.5, 9.1]","[122.0, 140.0, 121.0, 136.0, 123.0]","[78.4, 42.4, 39.43, 37.0, 44.0]","[0.6659999999999999, 1.112067, 1.232712, 1.9708759999999999, 2.128]","[24, 50, 32, 52, 78]",,"['Cr', 'Pt', 'Ge', 'Ge', 'Te']","['Cr', 'Sn', 'Ge', 'Te', 'Pt']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 139.0, 'atomic_vol': 9.1, 'covalent_rad': 123.0, 'dipole': 44.0, 'eaffinity': 2.128, 'num_electrons': 78}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
150,-2.17614691,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Rh: 0.1}]","[Element Cr, Element Sn, Element Ge, Element Te, Element Rh]",-46.65648981,Cr1Sn1Ge1Te6Rh1,3.0123,1,4,9,0,"[130.0, 162.0, 137.0, 160.0, 134.0]","[7.23, 16.3, 13.6, 20.5, 8.3]","[122.0, 140.0, 121.0, 136.0, 125.0]","[78.4, 42.4, 39.43, 37.0, 58.0]","[0.6659999999999999, 1.112067, 1.232712, 1.9708759999999999, 1.137]","[24, 50, 32, 52, 45]",,"['Cr', 'Rh', 'Ge', 'Ge', 'Te']","['Cr', 'Sn', 'Ge', 'Te', 'Rh']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 134.0, 'atomic_vol': 8.3, 'covalent_rad': 125.0, 'dipole': 58.0, 'eaffinity': 1.137, 'num_electrons': 45}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
151,-0.868413737,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element W: 0.1}]","[Element Cr, Element Sn, Element Ge, Element Te, Element W]",-50.97555544,Cr1Sn1Ge1Te6W1,4.1373,0,4,6,0,"[130.0, 162.0, 137.0, 160.0, 141.0]","[7.23, 16.3, 13.6, 20.5, 9.53]","[122.0, 140.0, 121.0, 136.0, 137.0]","[78.4, 42.4, 39.43, 37.0, 75.0]","[0.6659999999999999, 1.112067, 1.232712, 1.9708759999999999, 0.81626]","[24, 50, 32, 52, 74]",,"['Cr', 'W', 'Ge', 'Ge', 'Te']","['Cr', 'Sn', 'Ge', 'Te', 'W']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 141.0, 'atomic_vol': 9.53, 'covalent_rad': 137.0, 'dipole': 75.0, 'eaffinity': 0.81626, 'num_electrons': 74}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
152,-0.764674607,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element Mo: 0.1}, {Element P: 0.1}]","[Element Cr, Element Sn, Element Te, Element Mo, Element P]",-49.60906104,Cr1Sn1Te6Mo1P1,5.0129,0,4,6,0,"[130.0, 162.0, 160.0, 139.0, 128.0]","[7.23, 16.3, 20.5, 9.4, 17.0]","[122.0, 140.0, 136.0, 138.0, 111.00000000000001]","[78.4, 42.4, 37.0, 72.5, 24.93]","[0.6659999999999999, 1.112067, 1.9708759999999999, 0.748, 0.746607]","[24, 50, 52, 42, 15]",,"['Cr', 'Mo', 'P', 'P', 'Te']","['Cr', 'Sn', 'Te', 'Mo', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 139.0, 'atomic_vol': 9.4, 'covalent_rad': 138.0, 'dipole': 72.5, 'eaffinity': 0.748, 'num_electrons': 42}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
153,-0.919285997,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Au: 0.1}]","[Element Cr, Element Sn, Element Te, Element P, Element Au]",-42.10348691,Cr1Sn1Te6P1Au1,2.7459,0,4,11,0,"[130.0, 162.0, 160.0, 128.0, 146.0]","[7.23, 16.3, 20.5, 17.0, 10.2]","[122.0, 140.0, 136.0, 111.00000000000001, 124.0]","[78.4, 42.4, 37.0, 24.93, 36.1]","[0.6659999999999999, 1.112067, 1.9708759999999999, 0.746607, 2.30863]","[24, 50, 52, 15, 79]",,"['Cr', 'Au', 'P', 'P', 'Te']","['Cr', 'Sn', 'Te', 'P', 'Au']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 146.0, 'atomic_vol': 10.2, 'covalent_rad': 124.0, 'dipole': 36.1, 'eaffinity': 2.30863, 'num_electrons': 79}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
154,-1.816888327,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Ir: 0.1}]","[Element Cr, Element Sn, Element Te, Element P, Element Ir]",-48.59110165,Cr1Sn1Te6P1Ir1,2.4228,0,4,9,0,"[130.0, 162.0, 160.0, 128.0, 136.0]","[7.23, 16.3, 20.5, 17.0, 8.54]","[122.0, 140.0, 136.0, 111.00000000000001, 122.0]","[78.4, 42.4, 37.0, 24.93, 51.0]","[0.6659999999999999, 1.112067, 1.9708759999999999, 0.746607, 1.5638]","[24, 50, 52, 15, 77]",,"['Cr', 'Ir', 'P', 'P', 'Te']","['Cr', 'Sn', 'Te', 'P', 'Ir']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 136.0, 'atomic_vol': 8.54, 'covalent_rad': 122.0, 'dipole': 51.0, 'eaffinity': 1.5638, 'num_electrons': 77}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
155,-0.810876262,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Os: 0.1}]","[Element Cr, Element Sn, Element Te, Element P, Element Os]",-49.94104543,Cr1Sn1Te6P1Os1,3.0152,0,4,8,0,"[130.0, 162.0, 160.0, 128.0, 135.0]","[7.23, 16.3, 20.5, 17.0, 8.43]","[122.0, 140.0, 136.0, 111.00000000000001, 129.0]","[78.4, 42.4, 37.0, 24.93, 57.0]","[0.6659999999999999, 1.112067, 1.9708759999999999, 0.746607, 1.1]","[24, 50, 52, 15, 76]",,"['Cr', 'Os', 'P', 'P', 'Te']","['Cr', 'Sn', 'Te', 'P', 'Os']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 135.0, 'atomic_vol': 8.43, 'covalent_rad': 129.0, 'dipole': 57.0, 'eaffinity': 1.1, 'num_electrons': 76}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
156,-1.586986467,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Pd: 0.1}]","[Element Cr, Element Sn, Element Te, Element P, Element Pd]",-44.67999104,Cr1Sn1Te6P1Pd1,2.7968,0,4,10,0,"[130.0, 162.0, 160.0, 128.0, 137.0]","[7.23, 16.3, 20.5, 17.0, 8.9]","[122.0, 140.0, 136.0, 111.00000000000001, 120.0]","[78.4, 42.4, 37.0, 24.93, 32.0]","[0.6659999999999999, 1.112067, 1.9708759999999999, 0.746607, 0.562]","[24, 50, 52, 15, 46]",,"['Cr', 'Pd', 'P', 'P', 'Te']","['Cr', 'Sn', 'Te', 'P', 'Pd']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 8.9, 'covalent_rad': 120.0, 'dipole': 32.0, 'eaffinity': 0.562, 'num_electrons': 46}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
157,-2.039440487,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Pt: 0.1}]","[Element Cr, Element Sn, Element Te, Element P, Element Pt]",-46.00665582,Cr1Sn1Te6P1Pt1,2.999,1,4,10,0,"[130.0, 162.0, 160.0, 128.0, 139.0]","[7.23, 16.3, 20.5, 17.0, 9.1]","[122.0, 140.0, 136.0, 111.00000000000001, 123.0]","[78.4, 42.4, 37.0, 24.93, 44.0]","[0.6659999999999999, 1.112067, 1.9708759999999999, 0.746607, 2.128]","[24, 50, 52, 15, 78]",,"['Cr', 'Pt', 'P', 'P', 'Te']","['Cr', 'Sn', 'Te', 'P', 'Pt']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 139.0, 'atomic_vol': 9.1, 'covalent_rad': 123.0, 'dipole': 44.0, 'eaffinity': 2.128, 'num_electrons': 78}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
158,-1.950691917,"[{Element Cr: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Rh: 0.1}]","[Element Cr, Element Sn, Element Te, Element P, Element Rh]",-47.21808296,Cr1Sn1Te6P1Rh1,2.4962,0,4,9,0,"[130.0, 162.0, 160.0, 128.0, 134.0]","[7.23, 16.3, 20.5, 17.0, 8.3]","[122.0, 140.0, 136.0, 111.00000000000001, 125.0]","[78.4, 42.4, 37.0, 24.93, 58.0]","[0.6659999999999999, 1.112067, 1.9708759999999999, 0.746607, 1.137]","[24, 50, 52, 15, 45]",,"['Cr', 'Rh', 'P', 'P', 'Te']","['Cr', 'Sn', 'Te', 'P', 'Rh']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 134.0, 'atomic_vol': 8.3, 'covalent_rad': 125.0, 'dipole': 58.0, 'eaffinity': 1.137, 'num_electrons': 45}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
