elements,formula,id,class,dipole,atomic_e_neg,atomic_masses,atomic_num_e,atomic_rad,atomic_vdw_rad,atomic_vol,atomic_ionization,atomic_e_affinity,atomic_dipole_polarizability,atomic_cov_rad,atomoic_nvalence,atomic_hardness,weights,evac,evacdiff,dipz,efermi,gap,vbm,cbm,gap_dir,gap_dir_nosoc,gap_nosoc,workfunction,vbm_hse,cbm_hse,gap_dir_hse,gap_hse,ehull,hform,cell_area,spgnum,lgnum,emass_vb_dir1,emass_vb_dir2,emass_cb_dir1,emass_cb_dir2,alphax_lat,alphay_lat,alphaz_lat,alphax,alphay,alphaz,minhessianeig,alphax_el,alphay_el,alphaz_el,speed_of_sound_x,speed_of_sound_y,c_11,c_12,c_13,c_21,c_22,c_23,c_31,c_32,c_33,energy,free_energy,vbm_gw,cbm_gw,gap_dir_gw,gap_gw,mass,num_electron,avg_e_neg_pauling,num_atoms,num_e_avg,num_e_max_dif,num_e_std,vdw_rad_avg,vdw_rad_max_dif,vdw_rad_std,atomic_rad_avg,atomic_rad_max_dif,atomic_rad_std,atomic_vol_avg,atomic_vol_max_dif,atomic_vol_std,e_affinity_avg,e_affinity_max_dif,e_affinity_std,e_neg_avg,e_neg_max_dif,e_neg_std,dipole_polarizability_avg,dipole_polarizability_max_dif,dipole_polarizability_std,cov_rad_avg,cov_rad_max_dif,cov_rad_std,nvalence_avg,nvalence_max_dif,nvalence_std,hardness_avg,hardness_max_dif,hardness_std,ionization_avg,ionization_max_dif,ionization_std,dipole_avg,ionization_total,lattice,positions,numbers,sine coulomb matrix eig 0,sine coulomb matrix eig 1,sine coulomb matrix eig 2,sine coulomb matrix eig 3,sine coulomb matrix eig 4,sine coulomb matrix eig 5,sine coulomb matrix eig 6,sine coulomb matrix eig 7,composition,pc1_soap,pc2_soap,SHG 0.4-0.9eV_x,SHG 0.4-0.9eV_y,SHG 0.9 -1.6eV_x,SHG 0.9 -1.6eV_y,SHG 1.6-2.1eV_x,SHG 1.6-2.1eV_y,Direction
"['N', 'O', 'Hf']",N2O2Hf3,9214,MXene,"[5.99768656, -3.46276595, -8.67510774e-15]","[3.04, 3.44, 1.3]","[14.007, 15.999, 178.49]","[7, 8, 72]","[65.0, 60.0, 155.0]","[155.0, 152.0, 223.0]","[17.3, 14.0, 13.6]","[14.53413, 13.618054, 6.82507]","[-1.4, 1.4611135, 0.013999999999999999]","[7.4, 5.3, 103.0]","[71.0, 66.0, 175.0]","[5, 6, 4]","[7.967065, 6.0784702500000005, 3.405535]","[2, 2, 3]",6.774086306,-1.76E-13,-8.68E-15,2.416842971,0.319780037,2.256952952,2.576732989,0.87172564,0.956724335,0.296634776,4.357243335,2.430443239,2.938484455,1.206862412,0.508041217,0.08787343,-2.386006235,8.942158889,187,78,-0.521573813,-0.519956135,0.501282362,2.655533373,16.01021838,15.93678845,3.399851799,27.09715629,27.02372637,3.964201007,-9.44E-15,11.08693792,11.08693792,0.564349208,6123.663054,6120.364956,414.6655144,102.3296708,-0.0247512,102.2045403,414.2189716,-0.069357973,6.30E-14,0,315.0283235,-66.17389694,-66.17424968,,,,,595.4822,246,2.408571429,7,35.14285714,65,31.92145974,183.2857143,71,34.41226644,102.1428571,95,45.81462203,14.77142857,3.7,1.607761786,2.408571429,2.8611135,1.081430296,0.023461,2.14,0.971882247,47.77142857,97.7,47.83593133,114.1428571,109,52.73770289,4.857142857,2,0.832993128,5.472525071,4.56153,1.927142292,10.96851114,7.70906,3.604991458,0.844973537,76.779578,"[[3.213334044869885, 0.0, 0.0], [-1.6066670224349426, 2.782828913702724, 0.0], [1.3681281630574083e-15, 2.3696674896813094e-15, 22.343228496738035]]","[[1.368128163057406e-15, 2.369667489681306e-15, 11.171614248369], [1.6066670224349457, 0.9276096379009114, 13.847418178040291], [1.6066670224349449, 0.9276096379009102, 8.495810318697725], [6.988693390090028e-15, 1.8552192758018198, 12.598643996395708], [6.813932648769132e-15, 1.8552192758018191, 9.744584500342292], [1.8152186117376987e-15, 3.152893380176178e-15, 14.843228496738037], [9.17070045406292e-16, 1.59747644079408e-15, 7.500000000000001]]","[72, 72, 72, 7, 7, 8, 8]",14667.37561,14169.56238,14187.54823,83.85745096,49.06264942,75.00252918,43.20866913,0,N2 O2 Hf3,-13.17054774,-11.01832614,0.498,26.32,,,,,yyy=-xxy=-yxx=-xyx
"['N', 'O', 'Zr']",N2O2Zr3,2921,MXene,"[5.92740996, -3.42219174, -7.42512796e-14]","[3.04, 3.44, 1.33]","[14.007, 15.999, 91.224]","[7, 8, 40]","[65.0, 60.0, 155.0]","[155.0, 152.0, 223.0]","[17.3, 14.0, 14.1]","[14.53413, 13.618054, 6.6339]","[-1.4, 1.4611135, 0.426]","[7.4, 5.3, 112.0]","[71.0, 66.0, 175.0]","[5, 6, 4]","[7.967065, 6.0784702500000005, 3.1039499999999998]","[2, 2, 3]",6.623861587,-1.48E-12,-7.43E-14,2.196598245,0.400564639,1.996315925,2.396880564,0.779587733,0.798110796,0.398768549,4.427263342,2.223836164,2.839660688,1.164129911,0.615824523,0.094492387,-2.426937928,9.078223753,187,78,-0.38074087,-0.380453544,0.527984009,2.55186309,20.52562282,20.85501276,3.648385164,34.16689052,34.49628047,4.251101659,-1.44E-14,13.6412677,13.6412677,0.602716495,8065.190331,8063.592508,397.0204089,107.0545459,-0.005218723,106.6428878,396.8631143,-0.006552599,2.20E-13,3.15E-14,294.3644967,-66.15105545,-66.15125334,,,,,333.6842,150,2.421428571,7,21.42857143,33,16.08776947,183.2857143,71,34.41226644,102.1428571,95,45.81462203,14.98571429,3.3,1.464268293,2.421428571,2.8611135,1.098963311,0.200032429,2.11,0.957219613,51.62857143,106.7,52.28921534,114.1428571,109,52.73770289,4.857142857,2,0.832993128,5.343274357,4.863115,2.066511948,10.88658114,7.90023,3.699169868,0.83507274,76.206068,"[[3.237688968317948, 6.278909366962814e-21, 0.0], [-1.6188444841589749, 2.8039208961159705, 0.0], [1.366265591042526e-15, 2.3664414203187787e-15, 22.31281038735043]]","[[1.3658495138296321e-15, 2.3664340804287172e-15, 11.156405193675212], [1.6188444841589744, 0.9346402987053262, 13.847390036815142], [1.6188444841589738, 0.934640298705325, 8.465420350535299], [4.54553425906184e-15, 1.8692805974106492, 12.58772694090985], [4.3702478994317535e-15, 1.8692805974106486, 9.725083446440632], [1.8111898359660676e-15, 3.1407963105439653e-15, 14.822428626031186], [9.231097017505748e-16, 1.5868248244481984e-15, 7.490381761319336]]","[40, 40, 40, 7, 7, 8, 8]",3602.907636,3440.475045,3456.052255,84.4051081,48.96233676,74.86649652,42.35783692,0,N2 O2 Zr3,-13.44504955,-11.48059266,0.747,34.415,,,,,yyy=-xxy=-yxx=-xyx
"['O', 'Pb']",O2Pb2,14504,,"[2.09318167e-08, 6.14860437, 0.0433529235]","[3.44, 1.8]","[15.999, 207.2]","[8, 82]","[60.0, 180.0]","[152.0, 202.0]","[14.0, 18.3]","[13.618054, 7.4166796]","[1.4611135, 0.35674316]","[5.3, 47.0]","[66.0, 146.0]","[6, 4]","[6.0784702500000005, 3.52996822]","[2, 2]",2.10720268,0.379289582,0.043352923,-2.523761359,0.192050168,-2.619786443,-2.427736275,0.37757129,0.324085919,0.243176178,4.630964038,,,,,0.301659853,-0.861410018,20.68279061,25,23,-5.939171008,-0.884325508,0.25254095,1.846407956,,,,,,,-0.439892251,4.117804576,6.829456368,0.315728941,3128.334154,2787.421613,35.07425602,-0.290417334,-1.42E-06,-0.587841335,27.84630153,0.000367771,-3.32E-14,-1.51E-15,0.823044092,-21.21140006,-21.21218403,,,,,446.3988,180,2.885,4,45,74,37,177,50,25,120,120,60,16.15,4.3,2.15,2.62,1.10437034,0.55218517,0.90892833,1.64,0.82,26.15,41.7,20.85,106,80,40,5,2,1,4.804219235,2.54850203,1.274251015,10.5173668,6.2013744,3.1006872,2.063985771,42.0694672,"[[3.4011574729955263, 1.8308586663375222e-16, 0.0], [4.095840278970857e-15, 6.081103500012708, 0.0], [1.0477188736231555e-15, 1.0477188736231545e-15, 17.1105477]]","[[3.4011574729955267, 5.303140790501435, 11.44625572494802], [9.438451865147336e-15, 0.8477685879549631, 10.088613302456208], [1.700578739157252, 2.261832340731546, 9.292155952863812], [5.3305485844756485e-14, 3.674849669201507, 10.09151304091176]]","[82, 8, 82, 8]",20417.49861,18770.72951,94.14464981,52.6738228,0,0,0,0,O2 Pb2,-13.47314905,-11.55673041,,,,,,,
"['O', 'Rh']",O2Rh2,10309,,"[4.70374465, -2.71570824, -4.20904164e-09]","[3.44, 2.28]","[15.999, 102.9055]","[8, 45]","[60.0, 135.0]","[152.0, 210.0]","[14.0, 8.3]","[13.618054, 7.4589]","[1.4611135, 1.137]","[5.3, 66.0]","[66.0, 142.0]","[6, 9]","[6.0784702500000005, 3.1609499999999997]","[2, 2]",4.828793264,-1.05E-07,-4.21E-09,-1.677627207,0.067132147,-1.71119328,-1.644061133,0.067132147,0,0,6.506420471,-2.258556677,-2.196999811,0.080318269,0.061556866,0.24552785,-0.381352946,7.264144048,187,78,-0.143441377,-0.075378953,0.080107908,0.510839061,,,,,,,-0.361448575,131.3978626,131.3978626,0.454757023,6070.808596,6074.763579,200.3484609,80.23924633,0.002983622,80.35145495,200.6095901,0.002639543,0,-1.39E-14,121.5687033,-26.06852366,-26.07079049,,,,,237.8098,106,2.86,4,26.5,37,18.5,181,58,29,97.5,75,37.5,11.15,5.7,2.85,2.86,0.3241135,0.16205675,1.29905675,1.16,0.58,35.65,60.7,30.35,104,76,38,7.5,3,1.5,4.619710125,2.91752025,1.458760125,10.538477,6.159154,3.079577,0.662678802,42.153908,"[[2.8961890551452, -5.749152713539495e-20, 0.0], [-1.4480945275726, 2.508173295918193, 0.0], [0.0, 0.0, 19.74262373867182]]","[[1.4480945275726, 0.8360577653060642, 8.55710280504852], [1.4480945275726, 0.8360577653060642, 11.185520975736331], [-1.0875317021131021e-18, 1.6721155306121285, 7.500018198937999], [1.1273548831761293e-17, 1.6721155306121285, 12.242605628360431]]","[45, 45, 8, 8]",4707.508251,4578.341097,75.18461149,69.46290502,0,0,0,0,O2 Rh2,-10.80343558,-6.637976825,,,,,,,
"['O', 'Sc']",O2Sc2,869,,"[4.81057295, -2.77738559, -5.85285205e-09]","[3.44, 1.36]","[15.999, 44.955908]","[8, 21]","[60.0, 160.0]","[152.0, 215.0]","[14.0, 15.0]","[13.618054, 6.56149]","[1.4611135, 0.188]","[5.3, 97.0]","[66.0, 170.0]","[6, 3]","[6.0784702500000005, 3.186745]","[2, 2]",3.281904489,-1.11E-07,-5.85E-09,-0.131176431,0.699828492,-0.481090677,0.218737815,0.705365981,0.705485234,0.701928025,3.413080919,-0.356705112,0.837018795,1.196754267,1.193723907,0.24903906,-2.76416802,9.581484653,187,78,-5.329845646,-1.034013605,0.929922644,5.358974914,5.041216041,5.041447193,0.120634785,14.83030851,14.83053966,0.535073014,-0.036844848,9.789092472,9.789092472,0.414438229,7847.266682,7877.877939,130.1043394,51.75701119,-0.026330832,51.29138434,131.1213624,-0.030856932,0,0,77.29334633,-30.62471673,-30.62479541,-0.527242746,0.827285741,1.354528487,1.354528487,121.910624,58,2.4,4,14.5,13,6.5,183.5,63,31.5,110,100,50,14.5,1,0.5,2.4,1.2731135,0.63655675,0.82455675,2.08,1.04,51.15,91.7,45.85,118,104,52,4.5,3,1.5,4.632607625,2.89172525,1.445862625,10.089772,7.056564,3.528282,0.677729118,40.359088,"[[3.326220901764197, 4.5949556100168853e-20, 0.0], [-1.6631104508820984, 2.8805917995265777, 0.0], [0.0, 0.0, 19.404667343912067]]","[[1.6631104508820982, 0.9601972665088591, 8.093204469308398], [1.6631104508820982, 0.9601972665088591, 11.311462864275992], [4.0468665059623685e-18, 1.9203945330177181, 7.5], [-2.881353296477726e-17, 1.9203945330177181, 11.904667343912067]]","[21, 21, 8, 8]",775.7255891,715.3612033,74.93794767,71.48917973,0,0,0,0,O2 Sc2,-11.42171659,-8.135117741,,,,,,,
"['O', 'W']",O2W2,14506,,"[6.39049784, -3.68955565, -6.7930244e-08]","[3.44, 1.7]","[15.999, 183.84]","[8, 74]","[60.0, 135.0]","[152.0, 218.00000000000003]","[14.0, 9.53]","[13.618054, 7.86403]","[1.4611135, 0.81626]","[5.3, 68.0]","[66.0, 162.0]","[6, 6]","[6.0784702500000005, 3.523885]","[2, 2]",5.815735004,-1.68E-06,-6.79E-08,-0.457910887,0.052827812,-0.484324793,-0.431496981,0.085839685,0,0,6.273645891,-0.412557697,-0.28083252,0.232429488,0.131725178,0.50344035,-1.009141702,7.311324984,187,78,-1.281646063,-0.335850936,0.469720435,1.387630525,,,,,,,-4.274770434,18.65207522,18.65207522,0.858964966,3397.768411,3347.984695,104.7974691,150.6584975,0.018738155,148.9058693,101.7490056,0.018028838,0,0,-53.66326129,-37.25552928,-37.26170508,,,,,399.6788,164,2.9,4,41,66,33,185,66,33,97.5,75,37.5,11.765,4.47,2.235,2.57,0.6448535,0.32242675,1.13868675,1.74,0.87,36.65,62.7,31.35,114,96,48,6,0,0,4.801177625,2.55458525,1.277292625,10.741042,5.754024,2.877012,0.900314041,42.964168,"[[2.905579270212288, 1.6750231905510535e-18, 0.0], [-1.452789635106144, 2.516305460713291, 0.0], [0.0, 0.0, 19.892655740327537]]","[[1.4527896351061438, 0.8387684869044302, 8.66338576961643], [1.4527896351061438, 0.8387684869044302, 11.229269793774384], [-1.6442543226065645e-17, 1.6775369738088604, 7.50022397556203], [-8.03928607826831e-18, 1.6775369738088604, 12.39243173267088]]","[74, 74, 8, 8]",15467.88148,15163.2921,88.47550328,58.02828048,0,0,0,0,O2 W2,-9.999704015,-6.028044742,,,,,,,
"['O', 'Pb']",OPb,868,,"[3.07793289, -1.77704538, 0.16370256]","[3.44, 1.8]","[15.999, 207.2]","[8, 82]","[60.0, 180.0]","[152.0, 202.0]","[14.0, 18.3]","[13.618054, 7.4166796]","[1.4611135, 0.35674316]","[5.3, 47.0]","[66.0, 146.0]","[6, 4]","[6.0784702500000005, 3.52996822]","[1, 1]",2.391228064,2.649676673,0.16370256,-2.577494827,1.801356114,-3.478172884,-1.67681677,2.236896366,2.227824647,1.793824157,4.968722891,-4.178984094,-1.540529397,3.407068603,2.638454697,0.328879877,-0.834189994,11.17954807,156,69,-10.0084953,-3.136629594,-0.045849531,0.029623933,2.114405939,2.157239654,0.03252488,3.794098882,3.836932598,0.25991145,-2.81E-14,1.679692944,1.679692944,0.22738657,2664.924815,2660.084146,23.54436647,7.583572989,-0.048417055,7.598643275,23.45891042,-0.048118443,0,0,15.93328129,-10.55125998,-10.55125998,-4.637480049,-1.028088209,4.023286364,3.60939184,223.1994,90,2.885,2,45,74,37,177,50,25,120,120,60,16.15,4.3,2.15,2.62,1.10437034,0.55218517,0.90892833,1.64,0.82,26.15,41.7,20.85,106,80,40,5,2,1,4.804219235,2.54850203,1.274251015,10.5173668,6.2013744,3.1006872,0.48819669,21.0347336,"[[3.5929138839408057, -4.742687128381071e-18, 0.0], [-1.7964569419704028, 3.1115546971025516, 0.0], [-5.12023681878765e-18, 0.0, 15.923331250788706]]","[[1.7964569419704024, 1.0371848990341839, 8.432902735164667], [-8.681020717081941e-17, 2.0743697980683677, 7.490062333193654]]","[82, 8]",19597.37002,70.15327704,0,0,0,0,0,0,O1 Pb1,-12.20645626,-9.579318109,0.886,0.319,1.598,1.747,1.786,2.157,yyy=-xxy=-yxx=-xyx
"['Os', 'Br']",OsBr2,6168,,"[-6.86326973e-15, 3.29763859e-15, -2.80709771e-08]","[2.2, 2.96]","[190.23, 79.904]","[76, 35]","[130.0, 115.0]","[216.0, 185.0]","[8.43, 23.5]","[8.43823, 11.81381]","[1.1, 3.3635882000000006]","[57.0, 21.0]","[144.0, 120.0]","[8, 7]","[3.6691150000000006, 4.2251109]","[1, 2]",3.455576298,-4.46E-07,-2.81E-08,-0.386389432,0.095363559,-0.434071211,-0.338707652,0.257828033,0.123434394,0.123434394,3.84196573,,,,,0.677044339,0.628648575,11.38405371,115,59,-0.051981836,3.047960564,0.266279494,6.214492115,,,,,,,-4.783918394,,,,2421.358349,2421.639612,29.93542881,7.884971057,-9.71E-10,7.894351005,29.94238376,-1.35E-09,0,0,16.69137314,-12.47400584,-12.47603525,,,,,350.038,146,2.706666667,3,48.66666667,41,19.32758535,195.3333333,31,14.61354014,120,15,7.071067812,18.47666667,15.07,7.104066128,2.706666667,2.2635882,1.067065711,2.6090588,0.76,0.358267436,33,36,16.97056275,128,24,11.3137085,7.333333333,1,0.471404521,4.039778933,0.5559959,0.262098981,10.68861667,3.37558,1.591263672,-9.36E-09,32.06585,"[[3.3740262102772878, 4.1437186980631746e-19, 0.0], [9.431300769105947e-19, 3.37402645908566, 0.0], [3.9151943910243835e-18, 0.0, 18.73352380466497]]","[[1.9575971767839825e-18, 2.358116004779907e-19, 9.366761345123717], [3.654676162880655e-17, 1.68701322954283, 11.120760013708447], [1.6870131051386437, 1.1480607256181026e-18, 7.612762798935164]]","[76, 35, 35]",16330.85223,2570.268143,2505.315583,0,0,0,0,0,Os1 Br2,-15.48228855,32.72128625,,,,,,,
"['Os', 'Cl']",OsCl2,10364,,"[-5.46760308e-15, 2.47621375e-15, 3.31051346e-10]","[2.2, 3.16]","[190.23, 35.45]","[76, 17]","[130.0, 100.0]","[216.0, 175.0]","[8.43, 18.7]","[8.43823, 12.96763]","[1.1, 3.612725]","[57.0, 14.6]","[144.0, 102.0]","[8, 7]","[3.6691150000000006, 4.677452499999999]","[1, 2]",3.701551573,6.04E-09,3.31E-10,-0.368139043,0.237058138,-0.486668112,-0.249609974,0.367875286,0.430870846,0.430870833,4.069690616,,,,,0.658012434,0.320273808,9.913670251,115,59,-3.001831238,-0.125030453,0.69173815,2.78384255,,,,,,,-3.362625641,,,,4020.352536,4018.185152,70.69678497,-2.691018915,-0.000109827,-2.625230871,70.62057983,-0.00011088,0,0,25.29908928,-13.80016799,-13.80046926,,,,,261.136,110,2.84,3,36.66666667,59,27.81286673,188.6666667,41,19.32758535,110,30,14.14213562,15.27666667,10.27,4.841324429,2.84,2.512725,1.184509925,2.77515,0.96,0.45254834,28.73333333,42.4,19.98755168,116,42,19.79898987,7.333333333,1,0.471404521,4.34134,1.0083375,0.475334856,11.45783,4.5294,2.135179636,1.10E-10,34.37349,"[[3.148598143332463, 6.033023937846764e-19, 0.0], [8.49667315194541e-19, 3.148598137780953, 0.0], [4.035513213832063e-18, 0.0, 18.478965363437815]]","[[2.017756604473587e-18, -7.547186305148308e-17, 9.239482670815661], [6.244718533756258e-17, 1.5742990688904765, 10.914650006867323], [1.5742990716662313, -2.0453746053962443e-18, 7.564315338580916]]","[76, 17, 17]",16327.92177,458.4921855,438.7850964,0,0,0,0,0,Os1 Cl2,31.13947212,-6.943910383,,,,,,,
"['O', 'Sn']",OSn,2967,,"[2.86769096, -1.65566215, 0.08146441]","[3.44, 1.96]","[15.999, 118.71]","[8, 50]","[60.0, 145.0]","[152.0, 217.0]","[14.0, 16.3]","[13.618054, 7.343917]","[1.4611135, 1.112067]","[5.3, 53.0]","[66.0, 139.0]","[6, 4]","[6.0784702500000005, 3.1159250000000003]","[1, 1]",2.604736309,1.523439886,0.081464411,-2.469890405,1.705504455,-3.322642632,-1.617138177,2.104447792,2.104580963,1.712840819,5.074626714,-3.712936475,-1.495079352,2.755553173,2.217857123,0.32870579,-0.974696223,9.676187122,156,69,-1.243925988,-1.225987636,-1.298389073,0.66556788,2.351354216,2.383030363,0.03105623,4.645095793,4.676771939,0.265187475,-4.72E-15,2.293741576,2.293741576,0.234131246,4103.334568,4105.949902,38.92380625,13.21013702,0.000595723,13.16440136,38.97343964,0.000863421,0,0,25.6668551,-11.12992331,-11.12992332,-4.364519112,-1.085522687,3.715219585,3.278996425,134.7094,58,2.7,2,29,42,21,184.5,65,32.5,102.5,85,42.5,15.15,2.3,1.15,2.7,0.3490465,0.17452325,1.28659025,1.48,0.74,29.15,47.7,23.85,102.5,73,36.5,5,2,1,4.597197625,2.96254525,1.481272625,10.4809855,6.274137,3.1370685,0.431164407,20.961971,"[[3.3426185064094276, -5.230528342164384e-18, 0.0], [-1.6713092532047138, 2.894792541710561, 0.0], [-1.5122678044098887e-19, 0.0, 16.00495351883973]]","[[1.6713092532047142, 0.9649308472368539, 8.508632321262704], [8.825250478672915e-17, 1.9298616944737075, 7.497238702644565]]","[50, 8]",5978.472831,72.2469878,0,0,0,0,0,0,O1 Sn1,-12.13961472,-9.468999085,0.835,0.393,1.284,4.532,2.066,2.115,yyy=-xxy=-yxx=-xyx
"['Pb', 'S']",Pb2S2,6116,,"[-13.8019397, 0.0378507061, 2.52010283e-05]","[1.8, 2.58]","[207.2, 32.06]","[82, 16]","[180.0, 100.0]","[202.0, 180.0]","[18.3, 15.5]","[7.4166796, 10.36001]","[0.35674316, 2.07710403]","[47.0, 19.4]","[146.0, 105.0]","[4, 6]","[3.52996822, 4.141452985000001]","[2, 2]",3.387376392,0.000253422,2.52E-05,-0.539655762,1.16237556,-1.120843542,0.041532018,1.162882032,1.679184675,1.672692338,3.927032154,-1.539565781,0.266677477,1.806243257,1.806243257,0.054007166,-0.514042899,17.99430271,129,64,-0.201582564,-0.137999513,0.08717802,0.113060249,415.4688546,423.5152983,0.081931258,421.4784572,429.5241173,0.485782911,-1.26E-12,6.009602641,6.008818962,0.403851653,3307.564354,3404.840801,48.3093026,26.76423348,0.053209186,24.12014752,51.19267028,0.053134512,-0.000358733,8.94E-06,63.85232175,-17.72953912,-17.72953912,-2.02214208,0.203232526,2.226179793,2.225374605,478.53,196,2.455,4,49,66,33,191,22,11,140,80,40,16.9,2.8,1.4,2.19,1.72036087,0.860180435,1.216923595,0.78,0.39,33.2,27.6,13.8,125.5,41,20.5,5,2,1,3.835710603,0.611484765,0.305742383,8.8883448,2.9433304,1.4716652,-4.588021264,35.5533792,"[[4.242896571282323, 1.855128238451107e-17, 0.0], [-3.62042621204475e-17, 4.241042035899589, 0.0], [2.3540437124080447e-17, 0.0, 17.10979291]]","[[0.42415382974361027, -0.0004916071182465393, 7.279636660760618], [2.5450745153314105, 2.120286053113238, 9.829840429323534], [0.4016017409745885, -0.00045636714119492197, 9.965464605951542], [2.5227631171599025, 2.1202160128114724, 7.144053679388965]]","[16, 16, 82, 82]",20322.25334,18871.43189,378.3568082,392.0180421,0,0,0,0,Pb2 S2,-13.45160072,-11.47302939,0.896,0.688,1.305,1.704,1.606,1.012,yxy=yyx
"['Pb', 'Se']",Pb2Se2,11361,,"[-15.2105655, 0.0379749037, 3.95641249e-05]","[1.8, 2.55]","[207.2, 78.971]","[82, 34]","[180.0, 115.0]","[202.0, 190.0]","[18.3, 16.5]","[7.4166796, 9.752392]","[0.35674316, 2.02067]","[47.0, 28.9]","[146.0, 120.0]","[4, 6]","[3.52996822, 3.865861]","[2, 2]",3.494603219,0.00036901,3.96E-05,-0.615109668,0.788902758,-1.009561047,-0.220658289,0.791715554,1.292871451,1.288546616,4.109712887,-1.349900572,-0.038352763,1.311547809,1.311547809,0.072324234,-0.510147865,19.40106636,129,64,-0.148133649,-0.097866226,0.072945695,0.143370159,229.2203384,224.7755074,0.115426856,237.7680177,233.3183838,0.53515587,-1.42E-12,8.547679302,8.542876406,0.419729015,3102.133497,3103.961164,47.14113913,25.54628697,0.001419209,25.58592592,47.19670326,0.001385796,-0.000164839,-9.00E-06,63.75765629,-16.523432,-16.52343206,-1.766627487,-0.143781123,1.625603429,1.622846364,572.32,232,2.44,4,58,48,24,196,12,6,147.5,65,32.5,17.4,1.8,0.9,2.175,1.66392684,0.83196342,1.18870658,0.75,0.375,37.95,18.1,9.05,133,26,13,5,2,1,3.69791461,0.33589278,0.16794639,8.5845358,2.3357124,1.1678562,-5.057517011,34.3381432,"[[4.406418031720353, -1.0063209801472484e-17, 0.0], [7.28501858560287e-19, 4.402910985637894, 0.0], [3.2416338158402467e-16, 0.0, 17.10979291]]","[[0.44409988682231344, -0.00043147046673648387, 7.163982244174911], [2.647162012226209, 2.2011220666508193, 9.945651178202127], [0.4258092324082019, -0.0004879336482913683, 9.982591946020296], [2.6286621158040555, 2.20116283153874, 7.126985481715023]]","[82, 82, 34, 34]",20140.88858,19108.65109,2470.508028,2205.467454,0,0,0,0,Pb2 Se2,-13.61447221,-11.72030446,0.802,2.316,1.13,3.538,1.605,0.769,yxy=yyx
"['Pb', 'Se']",Pb2Se6,2035,,"[-9.40896589, -20.1637167, -0.000256360423]","[1.8, 2.55]","[207.2, 78.971]","[82, 34]","[180.0, 115.0]","[202.0, 190.0]","[18.3, 16.5]","[7.4166796, 9.752392]","[0.35674316, 2.02067]","[47.0, 28.9]","[146.0, 120.0]","[4, 6]","[3.52996822, 3.865861]","[2, 6]",3.80730369,-0.001651838,-0.00025636,-1.168334755,0.578129043,-1.457399276,-0.879270234,0.807233653,1.065193396,0.718268143,4.975638444,-1.876433372,-0.681537019,1.511235677,1.194896354,0.123767801,-0.167468248,28.08310869,4,9,-1.632753882,-0.65320438,0.65702396,0.805516087,3.469927538,5.231221952,0.377689073,9.737341118,11.71098736,0.990917574,-1.067860347,6.267413581,6.47976541,0.613228501,1985.127946,1362.983852,20.69685694,4.640501335,0.056128694,4.041189988,9.756831667,0.013560688,0.018551763,0.000535413,3.283328255,-29.75380169,-29.75382805,,,,,888.16,368,2.495,8,46,48,20.78460969,193,12,5.196152423,131.25,65,28.14582562,16.95,1.8,0.779422863,2.3625,1.66392684,0.720501457,1.60468829,0.75,0.324759526,33.425,18.1,7.837529904,126.5,26,11.25833025,5.5,2,0.866025404,3.781887805,0.33589278,0.14544584,9.1684639,2.3357124,1.011393137,-9.857646317,73.3477112,"[[5.9445763852586975, -0.00029963670504646884, 0.0], [-0.0012523895929140239, 4.724156481889568, 0.0], [0.0, 0.0, 21.815286632929954]]","[[4.854876269125288, 0.5492297373820347, 12.624218306779795], [1.3899125290834369, 2.909898691487726, 9.189687102243582], [1.5020823321303622, 1.1064522333788103, 11.528473531421541], [4.744415760756668, 3.4661141620008653, 10.288044013341041], [0.28820840224511773, 0.7986733217348799, 7.5], [5.956046812195457, 3.1633357573610286, 14.315286632929954], [-1.7721901011153887, 0.2584983709762343, 8.454997353734068], [8.017315720650531, 2.6238753085202644, 13.361148703264337]]","[82, 82, 34, 34, 34, 34, 34, 34]",19771.83756,19434.61948,2901.593485,2437.439283,2258.736584,2160.025585,2222.276304,2213.990747,Pb2 Se6,-14.68548105,-13.45682256,,,,,,,
